cart_id,product_id,product_name,price,quantity,total,discount_percentage,discounted_total,thumbnail
192,98,Rolex Submariner Watch,13999.99,5.0,69999.95,5.05,66464.95,https://cdn.dummyjson.com/product-images/mens-watches/rolex-submariner-watch/thumbnail.webp
193,2,Eyeshadow Palette with Mirror,19.99,1.0,19.99,18.19,16.35,https://cdn.dummyjson.com/product-images/beauty/eyeshadow-palette-with-mirror/thumbnail.webp
193,26,Green Chili Pepper,0.99,5.0,4.95,1.0,4.9,https://cdn.dummyjson.com/product-images/groceries/green-chili-pepper/thumbnail.webp
193,59,Glass,4.99,5.0,24.95,7.92,22.97,https://cdn.dummyjson.com/product-images/kitchen-accessories/glass/thumbnail.webp
193,100,Apple Airpods,129.99,4.0,519.96,15.54,439.16,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpods/thumbnail.webp
193,138,Baseball Ball,8.99,4.0,35.96,1.71,35.35,https://cdn.dummyjson.com/product-images/sports-accessories/baseball-ball/thumbnail.webp
193,149,Iron Golf,49.99,1.0,49.99,6.53,46.73,https://cdn.dummyjson.com/product-images/sports-accessories/iron-golf/thumbnail.webp
194,17,Beef Steak,12.99,4.0,51.96,9.61,46.97,https://cdn.dummyjson.com/product-images/groceries/beef-steak/thumbnail.webp
194,111,Selfie Stick Monopod,12.99,3.0,38.97,19.12,31.52,https://cdn.dummyjson.com/product-images/mobile-accessories/selfie-stick-monopod/thumbnail.webp
194,167,300 Touring,28999.99,3.0,86999.97,3.98,83537.37,https://cdn.dummyjson.com/product-images/vehicle/300-touring/thumbnail.webp
195,27,Honey Jar,6.99,4.0,27.96,14.4,23.93,https://cdn.dummyjson.com/product-images/groceries/honey-jar/thumbnail.webp
195,43,Decoration Swing,59.99,1.0,59.99,10.41,53.75,https://cdn.dummyjson.com/product-images/home-decoration/decoration-swing/thumbnail.webp
195,60,Grater Black,10.99,4.0,43.96,3.56,42.4,https://cdn.dummyjson.com/product-images/kitchen-accessories/grater-black/thumbnail.webp
195,100,Apple Airpods,129.99,1.0,129.99,15.54,109.79,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpods/thumbnail.webp
195,103,Apple HomePod Mini Cosmic Grey,99.99,4.0,399.96,18.1,327.57,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-homepod-mini-cosmic-grey/thumbnail.webp
195,192,Rolex Datejust Women,10999.99,4.0,43999.96,15.94,36986.37,https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/thumbnail.webp
196,1,Essence Mascara Lash Princess,9.99,5.0,49.95,10.48,44.72,https://cdn.dummyjson.com/product-images/beauty/essence-mascara-lash-princess/thumbnail.webp
196,24,Fish Steak,14.99,4.0,59.96,4.23,57.42,https://cdn.dummyjson.com/product-images/groceries/fish-steak/thumbnail.webp
196,52,Carbon Steel Wok,29.99,2.0,59.98,6.53,56.06,https://cdn.dummyjson.com/product-images/kitchen-accessories/carbon-steel-wok/thumbnail.webp
196,115,MotoGP CI.H1,14999.99,5.0,74999.95,6.92,69809.95,https://cdn.dummyjson.com/product-images/motorcycle/motogp-ci.h1/thumbnail.webp
196,185,Black & Brown Slipper,19.99,2.0,39.98,3.33,38.65,https://cdn.dummyjson.com/product-images/womens-shoes/black-&-brown-slipper/thumbnail.webp
197,18,Cat Food,8.99,4.0,35.96,9.58,32.52,https://cdn.dummyjson.com/product-images/groceries/cat-food/thumbnail.webp
197,87,Men Check Shirt,27.99,1.0,27.99,11.38,24.8,https://cdn.dummyjson.com/product-images/mens-shirts/men-check-shirt/thumbnail.webp
197,167,300 Touring,28999.99,2.0,57999.98,3.98,55691.58,https://cdn.dummyjson.com/product-images/vehicle/300-touring/thumbnail.webp
198,36,Protein Powder,19.99,3.0,59.97,7.59,55.42,https://cdn.dummyjson.com/product-images/groceries/protein-powder/thumbnail.webp
198,39,Soft Drinks,1.99,3.0,5.97,17.48,4.93,https://cdn.dummyjson.com/product-images/groceries/soft-drinks/thumbnail.webp
198,129,Realme X,299.99,5.0,1499.95,6.95,1395.7,https://cdn.dummyjson.com/product-images/smartphones/realme-x/thumbnail.webp
198,168,Charger SXT RWD,32999.99,3.0,98999.97,8.23,90852.27,https://cdn.dummyjson.com/product-images/vehicle/charger-sxt-rwd/thumbnail.webp
199,43,Decoration Swing,59.99,4.0,239.96,10.41,214.98,https://cdn.dummyjson.com/product-images/home-decoration/decoration-swing/thumbnail.webp
199,98,Rolex Submariner Watch,13999.99,2.0,27999.98,5.05,26585.98,https://cdn.dummyjson.com/product-images/mens-watches/rolex-submariner-watch/thumbnail.webp
200,44,Family Tree Photo Frame,29.99,3.0,89.97,14.87,76.59,https://cdn.dummyjson.com/product-images/home-decoration/family-tree-photo-frame/thumbnail.webp
200,87,Men Check Shirt,27.99,5.0,139.95,11.38,124.02,https://cdn.dummyjson.com/product-images/mens-shirts/men-check-shirt/thumbnail.webp
200,97,Rolex Datejust,10999.99,2.0,21999.98,3.73,21179.38,https://cdn.dummyjson.com/product-images/mens-watches/rolex-datejust/thumbnail.webp
200,142,Cricket Ball,12.99,5.0,64.95,8.63,59.34,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-ball/thumbnail.webp
200,187,Golden Shoes Woman,49.99,3.0,149.97,13.93,129.08,https://cdn.dummyjson.com/product-images/womens-shoes/golden-shoes-woman/thumbnail.webp
201,28,Ice Cream,5.49,5.0,27.45,8.69,25.06,https://cdn.dummyjson.com/product-images/groceries/ice-cream/thumbnail.webp
201,72,Slotted Turner,8.99,1.0,8.99,13.35,7.79,https://cdn.dummyjson.com/product-images/kitchen-accessories/slotted-turner/thumbnail.webp
201,86,Man Short Sleeve Shirt,19.99,3.0,59.97,6.83,55.87,https://cdn.dummyjson.com/product-images/mens-shirts/man-short-sleeve-shirt/thumbnail.webp
201,171,Pacifica Touring,31999.99,4.0,127999.96,14.76,109107.17,https://cdn.dummyjson.com/product-images/vehicle/pacifica-touring/thumbnail.webp
202,19,Chicken Meat,9.99,5.0,49.95,13.7,43.11,https://cdn.dummyjson.com/product-images/groceries/chicken-meat/thumbnail.webp
202,65,Lunch Box,12.99,1.0,12.99,10.34,11.65,https://cdn.dummyjson.com/product-images/kitchen-accessories/lunch-box/thumbnail.webp
202,112,TV Studio Camera Pedestal,499.99,1.0,499.99,8.31,458.44,https://cdn.dummyjson.com/product-images/mobile-accessories/tv-studio-camera-pedestal/thumbnail.webp
202,113,Generic Motorcycle,3999.99,5.0,19999.95,12.1,17579.96,https://cdn.dummyjson.com/product-images/motorcycle/generic-motorcycle/thumbnail.webp
202,119,Olay Ultra Moisture Shea Butter Body Wash,12.99,4.0,51.96,16.39,43.44,https://cdn.dummyjson.com/product-images/skin-care/olay-ultra-moisture-shea-butter-body-wash/thumbnail.webp
202,159,iPad Mini 2021 Starlight,499.99,5.0,2499.95,3.64,2408.95,https://cdn.dummyjson.com/product-images/tablets/ipad-mini-2021-starlight/thumbnail.webp
203,70,Red Tongs,6.99,4.0,27.96,14.52,23.9,https://cdn.dummyjson.com/product-images/kitchen-accessories/red-tongs/thumbnail.webp
203,158,Sunglasses,22.99,1.0,22.99,1.51,22.64,https://cdn.dummyjson.com/product-images/sunglasses/sunglasses/thumbnail.webp
204,38,Rice,5.99,2.0,11.98,9.29,10.87,https://cdn.dummyjson.com/product-images/groceries/rice/thumbnail.webp
204,91,Sports Sneakers Off White & Red,119.99,2.0,239.98,4.97,228.05,https://cdn.dummyjson.com/product-images/mens-shoes/sports-sneakers-off-white-&-red/thumbnail.webp
204,141,Basketball Rim,39.99,4.0,159.96,7.74,147.58,https://cdn.dummyjson.com/product-images/sports-accessories/basketball-rim/thumbnail.webp
204,176,Women Handbag Black,59.99,3.0,179.97,11.63,159.04,https://cdn.dummyjson.com/product-images/womens-bags/women-handbag-black/thumbnail.webp
204,190,IWC Ingenieur Automatic Steel,4999.99,4.0,19999.96,9.45,18109.96,https://cdn.dummyjson.com/product-images/womens-watches/iwc-ingenieur-automatic-steel/thumbnail.webp
205,62,Ice Cube Tray,5.99,2.0,11.98,0.63,11.9,https://cdn.dummyjson.com/product-images/kitchen-accessories/ice-cube-tray/thumbnail.webp
205,113,Generic Motorcycle,3999.99,4.0,15999.96,12.1,14063.96,https://cdn.dummyjson.com/product-images/motorcycle/generic-motorcycle/thumbnail.webp
206,3,Powder Canister,14.99,2.0,29.98,9.84,27.03,https://cdn.dummyjson.com/product-images/beauty/powder-canister/thumbnail.webp
206,141,Basketball Rim,39.99,4.0,159.96,7.74,147.58,https://cdn.dummyjson.com/product-images/sports-accessories/basketball-rim/thumbnail.webp
206,185,Black & Brown Slipper,19.99,2.0,39.98,3.33,38.65,https://cdn.dummyjson.com/product-images/womens-shoes/black-&-brown-slipper/thumbnail.webp
207,16,Apple,1.99,3.0,5.97,12.62,5.22,https://cdn.dummyjson.com/product-images/groceries/apple/thumbnail.webp
207,42,Water,0.99,4.0,3.96,14.92,3.37,https://cdn.dummyjson.com/product-images/groceries/water/thumbnail.webp
207,117,Sportbike Motorcycle,7499.99,3.0,22499.97,11.58,19894.47,https://cdn.dummyjson.com/product-images/motorcycle/sportbike-motorcycle/thumbnail.webp
207,137,American Football,19.99,2.0,39.98,4.93,38.01,https://cdn.dummyjson.com/product-images/sports-accessories/american-football/thumbnail.webp
207,146,Feather Shuttlecock,5.99,5.0,29.95,2.95,29.07,https://cdn.dummyjson.com/product-images/sports-accessories/feather-shuttlecock/thumbnail.webp
207,164,Gray Dress,34.99,4.0,139.96,14.28,119.97,https://cdn.dummyjson.com/product-images/tops/gray-dress/thumbnail.webp
208,3,Powder Canister,14.99,3.0,44.97,9.84,40.54,https://cdn.dummyjson.com/product-images/beauty/powder-canister/thumbnail.webp
208,100,Apple Airpods,129.99,2.0,259.98,15.54,219.58,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpods/thumbnail.webp
